"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015017419",1342.52648831905,0.000388258782697918,0.000335534271544776,1.15713599362117,0.247216803129729,0.792978119279181
"ENSNFUG00015017421",3.05707216504491,-0.000873635378776344,0.00270658780615699,-0.322781096105208,0.746861030466107,0.969360541883238
"ENSNFUG00015017424",1.5024080879045,0.00683312340553109,0.00412438018071921,1.65676370899919,0.0975672568550335,NA
"ENSNFUG00015017430",14.6393955502766,-0.000964285820403178,0.00112598727770523,-0.856391399349023,0.391781320370422,0.877247217038996
"ENSNFUG00015017447",1455.01508896084,0.000150693445519167,0.000335143255624456,0.449638902141673,0.652970832753725,0.953751536792043
"ENSNFUG00015017496",0.303984146255133,0.00557588034801685,0.00838599157600127,0.664904119862666,0.506111820483841,NA
"ENSNFUG00015017655",158.122464288712,-0.000703578926420872,0.000463964629871331,-1.51644949016047,0.12940573304984,0.667558734264748
"ENSNFUG00015017661",37.9829895318126,-0.000672058230654515,0.000861830720137685,-0.779803057550731,0.435506806381679,0.89194267828046
"ENSNFUG00015017674",68.3441083760072,0.00150791681613877,0.000971566991059971,1.55204615843695,0.120651179461331,0.652716725213378
"ENSNFUG00015017704",358.895700815236,0.000447309724268903,0.000334091844762708,1.33888249977071,0.180608927631808,0.730276824934984
"ENSNFUG00015018037",1.68613754771696,0.00296825469748951,0.00296772395664135,1.00017883767355,0.31722396863896,NA
"ENSNFUG00015018040",19.2848770752739,0.00107015160725888,0.00089276518490085,1.19869325703795,0.230647240933445,0.779565132763057
"ENSNFUG00015018043",17.4806358020132,0.00112002344951562,0.00103122606671404,1.08610855142998,0.277430969451483,0.816079880736627
"ENSNFUG00015018047",0.209426896892191,-0.00433180450736815,0.0125505048954116,-0.345149820144035,0.729981740987881,NA
"ENSNFUG00015018050",0.17094508390345,-0.00102673414230464,0.0125998293168388,-0.0814879405495185,0.935053915031191,NA
